Min,Max,Median,Mean,Point_id,date,Depth,POINTID,pH_CaCl2,pH_H2O,EC,OC,CaCO3,P,N,K,OC (20-30 cm),CaCO3 (20-30 cm),Ox_Al,Ox_Fe,NUTS_0,NUTS_1,NUTS_2,NUTS_3,TH_LAT,TH_LONG,SURVEY_DATE,Elev,LC,LU,LC0_Desc,LC1_Desc,LU1_Desc
0.0,0.6011457,0.48155808,0.28043017,30162192,2018-05-22,0-20 cm,30162192,7.5,8.07,16.58,5.9,205,< LOD,0.8,307.1,,,,,ES,ES4,ES41,ES419,41.60109898,-5.720883326,30-05-18,743,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.537288,0.38763884,0.2514778,30162202,2018-05-22,0-20 cm,30162202,4.7,5.27,6.09,3,,18.7,0.5,78.7,,,,,ES,ES4,ES41,ES419,41.68926686,-5.743884114,31-05-18,746,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.3621097,0.24232304,0.1532895,30182218,2018-06-19,0-20 cm,30182218,4.5,5.48,4.3,4.1,,15.4,0.7,67.5,,,0.4,1.0,ES,ES4,ES41,ES419,41.8340612,-5.757266349,18-06-18,787,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.18641403,0.09883579,0.05975514,30202130,2018-07-26,0-20 cm,30202130,7.4,8.08,16.04,8.8,37,12.2,1.1,367.4,,,,,ES,ES4,ES41,ES415,41.06151087,-5.533595991,24-07-18,878,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.7646111,0.0,0.3111832,30202188,2018-05-22,0-20 cm,30202188,7.5,7.74,13.45,5.9,5,19.3,0.8,396.9,,,,,ES,ES4,ES41,ES419,41.57330076,-5.664684318,29-05-18,691,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.3615055,0.20098054,0.13604395,30202206,2018-06-19,0-20 cm,30202206,4.6,5.43,5.03,5,,21.1,0.7,85.3,,,0.4,0.9,ES,ES4,ES41,ES419,41.73202544,-5.705971388,18-06-18,753,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.611295,0.40870053,0.2607336,30202248,2018-06-24,0-20 cm,30202248,7.5,8.03,18.75,10.5,5,18.1,1.5,138.3,,,,,ES,ES4,ES41,ES419,42.10218705,-5.803444645,25-06-18,777,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.59433377,0.3640145,0.24567075,30222214,2018-05-22,0-20 cm,30222214,5.0,6.1,11.32,3.6,,29.9,0.6,135,,,,,ES,ES4,ES41,ES419,41.80629817,-5.700816011,31-05-18,773,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.47143933,0.2669567,0.19101322,30242218,2018-05-22,0-20 cm,30242218,4.2,4.89,5.89,7.3,,36.2,0.8,155.5,,,,,ES,ES4,ES41,ES419,41.8453026,-5.686432567,31-05-18,769,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.5739365,0.167021,0.24436718,30282128,2018-06-16,0-20 cm,30282128,5.1,6.03,5.91,7.6,1,40.9,0.9,131.6,,,,,ES,ES4,ES41,ES415,41.05858669,-5.435803982,04-06-18,900,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.53232586,0.34502506,0.22064005,30321990,2018-05-17,0-20 cm,30321990,5.9,6.49,5.43,4,1,16.9,0.6,78.7,,,,,ES,ES4,ES42,ES425,39.84556127,-5.091489722,15-05-18,423,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.12887561,0.08559224,0.05258034,30342192,2018-07-24,0-10 cm,30342192,7.6,8.31,13.01,5.6,114,< LOD,0.9,135.6,,,,,ES,ES4,ES41,ES419,41.63457718,-5.509083343,23-07-18,789,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.30076164,0.23551868,0.13665642,30382104,2018-07-16,0-20 cm,30382104,4.7,5.43,4.09,6.3,,38.9,0.8,191.6,,,,,ES,ES4,ES41,ES415,40.86481354,-5.266416142,19-07-18,934,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.12359998,0.09543793,0.055820916,30382148,2018-07-16,0-20 cm,30382148,6.8,7.29,10.86,4.9,,27.9,0.7,215.4,,,0.4,0.5,ES,ES4,ES41,ES419,41.25353389,-5.363368626,17-07-18,781,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.13586122,0.113964856,0.06271974,30402106,2018-07-26,0-20 cm,30402106,4.2,5.28,3.73,3.6,,43.1,0.5,73.1,,,0.4,0.7,ES,ES4,ES41,ES415,40.88611818,-5.247506719,19-07-18,942,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.12122838,0.09251414,0.051541157,30402186,2018-07-26,0-20 cm,30402186,7.4,8.07,16.97,10.9,27,< LOD,1.3,486.3,,,,,ES,ES4,ES41,ES419,41.59268424,-5.424909629,23-07-18,785,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.11109661,0.091757,0.052821957,30402232,2018-07-29,0-20 cm,30402232,7.4,7.97,6.36,5.9,8,< LOD,0.9,98.3,,,0.4,0.7,ES,ES4,ES41,ES419,41.99851485,-5.529445281,30-07-18,784,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.14210697,0.122224994,0.06723908,30442100,2018-07-26,0-20 cm,30442100,4.5,5.85,3.38,7,,23.7,0.8,79.2,,,,,ES,ES4,ES41,ES415,40.84032057,-5.187890147,19-07-18,982,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.12874657,0.10634134,0.05856407,30462110,2018-07-11,0-20 cm,30462110,5.6,6.53,5.39,4.7,,49.7,0.7,178.4,,,0.6,0.8,ES,ES4,ES41,ES415,40.93233139,-5.186353593,18-07-18,932,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.27778652,0.1388078,0.0817114,30462146,2018-06-26,0-20 cm,30462146,4.9,5.98,4.51,5.9,,29.3,0.8,102.1,,,1.0,0.8,ES,ES4,ES41,ES418,41.25045043,-5.265290089,28-06-18,856,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.20687108,0.11591627,0.07598716,30482104,2018-07-11,0-20 cm,30482104,4.2,5.61,3.12,3,,46.3,0.4,61.9,,,,,ES,ES4,ES41,ES415,40.88289821,-5.150020026,18-07-18,995,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.24597871,0.12136845,0.07561288,30482108,2018-07-11,0-20 cm,30482108,6.5,7.02,5.95,4.2,,24.9,0.5,98.6,,,,,ES,ES4,ES41,ES415,40.91826065,-5.158704037,18-07-18,946,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.21351056,0.15954155,0.09670164,30482118,2018-06-26,0-20 cm,30482118,6.0,6.91,6.45,6.5,,48.3,0.8,210,,,,,ES,ES4,ES41,ES415,41.006656,-5.180472815,25-06-18,892,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.2162985,0.0920184,0.06649564,30482176,2018-07-06,0-20 cm,30482176,4.2,5.08,8.18,3.1,,34.9,0.5,89.1,,,,,ES,ES4,ES41,ES419,41.51904717,-5.308407592,02-07-18,762,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.6913702,0.2494005,0.23349911,30483342,2018-07-10,0-20 cm,30483342,6.5,6.86,28.52,27.3,3,47.7,3.3,252.1,,,1.8,5.7,IE,IE0,IE05,IE053,51.71099775,-8.652157827,17-07-18,75,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.12565836,0.1030439,0.05852352,30502088,2018-07-26,0-20 cm,30502088,4.7,5.91,4.21,7.7,,33,1,104.3,,,,,ES,ES4,ES41,ES411,40.74501503,-5.092180733,20-07-18,1159,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.3182506,0.23452266,0.14224921,30502124,2018-06-16,0-20 cm,30502124,6.6,7.18,8.13,4.9,1,34.5,0.6,120.8,,,,,ES,ES4,ES41,ES415,41.06329825,-5.170226062,19-06-18,864,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.18487485,0.16135147,0.08873345,30502272,2018-07-29,0-20 cm,30502272,7.4,7.91,19.53,9.6,8,63.8,1.2,170.1,,,,,ES,ES4,ES41,ES413,42.3697196,-5.502804551,31-07-18,836,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.24622956,0.15353645,0.09394471,30522162,2018-07-11,0-20 cm,30522162,6.7,7.08,12.07,8,,25.3,1.1,241.9,,,0.6,0.7,ES,ES4,ES41,ES418,41.40267846,-5.230324549,05-07-18,721,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.6279977,0.529561,0.30628383,30522274,2018-06-14,0-20 cm,30522274,6.1,6.76,6.63,9.2,1,31.8,1.3,220.9,,,,,ES,ES4,ES41,ES413,42.39104993,-5.483600631,06-06-18,841,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.17204584,0.109603666,0.06303929,30542218,2018-07-16,0-20 cm,30542218,6.8,7.11,12.33,7,,11.4,1.1,107.7,,,,,ES,ES4,ES41,ES419,41.90076008,-5.331921823,16-07-18,747,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.12341644,0.09632705,0.055758536,30582258,2018-07-24,0-20 cm,30582258,7.4,7.78,13.26,5.1,2,11,0.8,96,,,,,ES,ES4,ES41,ES413,42.2610028,-5.375380291,24-07-18,909,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.63437873,0.19702256,0.13712583,30602264,2018-06-11,0-20 cm,30602264,6.5,7.21,6.52,4.4,1,< LOD,0.7,86.3,,,0.5,3.0,ES,ES4,ES41,ES413,42.31759352,-5.365310241,12-06-18,939,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.24116755,0.12876946,0.07851109,30622150,2018-06-16,0-20 cm,30622150,6.4,6.91,10.77,4.6,,31.3,0.6,139.2,,,,,ES,ES4,ES41,ES418,41.31469819,-5.086641471,07-06-18,797,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.4788596,0.30057865,0.21137336,30642134,2018-06-16,0-20 cm,30642134,6.3,6.65,14.25,3.6,,36.1,0.5,159.9,,,0.8,0.7,ES,ES4,ES41,ES418,41.17684975,-5.028374228,13-06-18,820,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.66354823,0.51464224,0.31445992,30662190,2018-06-16,0-20 cm,30662190,7.6,8.07,22.91,11.3,588,28.4,1.6,313.2,,,0.3,0.3,ES,ES4,ES41,ES418,41.67532111,-5.127623487,13-06-18,876,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.59345794,0.4765609,0.27879152,30762276,2018-05-05,0-20 cm,30762276,6.5,6.96,6.07,5.9,,25.4,0.9,108.1,,,,,ES,ES4,ES41,ES413,42.4526445,-5.201965264,08-05-18,957,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.11706423,0.08500732,0.05110172,30782218,2018-07-06,0-20 cm,30782218,6.8,7.33,5.67,6.9,,20.3,1,150.2,,,0.5,0.9,ES,ES4,ES41,ES418,41.94422513,-5.047908125,12-07-18,791,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.26863012,0.15143195,0.101973526,30802096,2018-08-25,0-20 cm,30802096,6.7,7.23,8.64,3.8,,< LOD,0.5,124,,,0.5,0.4,ES,ES4,ES41,ES411,40.86904346,-4.760230059,28-08-18,934,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.16986622,0.13019176,0.07372459,30842118,2018-08-15,0-20 cm,30842118,5.1,5.59,2.79,2.5,,26,0.3,53.3,,,,,ES,ES4,ES41,ES411,41.07077608,-4.760178875,13-08-18,896,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.23705673,0.1841936,0.10973113,30842216,2018-06-26,0-20 cm,30842216,7.4,7.98,21.52,6.5,28,38.2,1,302.1,,,,,ES,ES4,ES41,ES414,41.93729676,-4.972432257,29-06-18,809,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.11720909,0.09602299,0.053522456,30842222,2018-07-06,0-20 cm,30842222,7.5,8.28,10.89,12.6,7,< LOD,1,171.6,,,0.4,0.5,ES,ES4,ES41,ES418,41.99030284,-4.98569335,11-07-18,817,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.12939626,0.091959365,0.05285923,30842226,2018-07-06,0-20 cm,30842226,7.2,8.41,10.09,7,64,13.2,1,279.2,,,,,ES,ES4,ES41,ES418,42.02563728,-4.994551455,12-07-18,809,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.18571825,0.06802589,0.061294515,30842252,2018-07-26,0-20 cm,30842252,7.5,8.23,11.41,4.6,44,< LOD,1,148.4,,,,,ES,ES4,ES41,ES418,42.2552536,-5.052470169,22-07-18,843,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,6.084093,0.13329224,0.23132512,30842262,2018-07-26,0-20 cm,30842262,6.6,6.97,9.77,6.5,1,81.5,1,274.3,,,0.6,2.2,ES,ES4,ES41,ES413,42.34354106,-5.074905119,22-07-18,853,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.27574557,0.1991305,0.11687489,30902164,2018-05-17,0-20 cm,30902164,7.6,8.03,10.46,4,5,42.7,0.6,170.4,,,,,ES,ES4,ES41,ES418,41.48828206,-4.788239767,16-05-18,755,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.18242356,0.14533135,0.082793824,30902260,2018-07-26,0-20 cm,30902260,7.4,8.02,11.05,7,9,19.8,1.1,113.4,,,,,ES,ES4,ES41,ES413,42.33665193,-4.998916951,22-07-18,871,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.10685771,0.09445734,0.05207743,30942150,2018-08-15,0-20 cm,30942150,7.3,7.54,19.81,5.4,5,82.5,0.7,309.3,,,,,ES,ES4,ES41,ES418,41.37146686,-4.711209966,13-08-18,778,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.69680756,0.4864015,0.31494015,30942294,2018-06-16,0-20 cm,30942294,6.0,6.4,25.36,13.4,1,38.8,1.7,396.1,,,,,ES,ES4,ES41,ES413,42.64398395,-5.027561423,18-06-18,951,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.15663731,0.14323278,0.077583686,30982132,2018-08-15,0-20 cm,30982132,7.4,7.66,16.06,11.1,109,42.7,1.3,880.5,,,,,ES,ES4,ES41,ES416,41.219164,-4.62604808,13-08-18,845,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.1732529,0.12947197,0.07312314,31002080,2018-08-25,0-20 cm,31002080,6.1,6.71,7.1,9.2,,34.9,1.2,221.9,,,0.4,1.5,ES,ES4,ES41,ES411,40.76214673,-4.49393606,30-08-18,1186,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.14100274,0.09069639,0.05172607,31022252,2018-07-26,0-20 cm,31022252,7.6,8.3,12.03,4,97,< LOD,1.1,161.2,,,,,ES,ES4,ES41,ES414,42.28735972,-4.838158235,19-07-18,885,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.45325494,0.0,0.19491006,31062184,2018-06-16,0-20 cm,31062184,7.6,7.95,26.91,17.2,258,22.2,1.9,248.8,,,,,ES,ES4,ES41,ES418,41.69323942,-4.642704884,02-06-18,904,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.5021561,0.29646182,0.18667072,31062246,2018-06-26,0-20 cm,31062246,7.7,8.3,13.02,7.5,144,11,1.2,257.4,,,0.6,0.5,ES,ES4,ES41,ES414,42.24141317,-4.777305093,28-06-18,875,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.3272702,0.21976861,0.14796881,31062252,2018-06-26,0-20 cm,31062252,6.1,6.67,3.69,5.9,1,< LOD,0.8,53.9,,,0.5,1.2,ES,ES4,ES41,ES414,42.29443269,-4.790506101,30-06-18,899,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.35201547,0.25907227,0.16106737,31102260,2018-06-26,0-20 cm,31102260,7.1,7.35,5.61,9.3,,15.3,1.2,146.4,,,,,ES,ES4,ES41,ES414,42.37217743,-4.760441171,30-06-18,916,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.5203861,0.4418617,0.24625465,31162208,2018-06-16,0-20 cm,31162208,7.5,8.84,31.4,18.2,579,12.7,1.4,447.1,,,,,ES,ES4,ES41,ES414,41.92295527,-4.575969038,20-06-18,842,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.7778361,0.26683745,0.16401719,31162232,2018-06-16,0-20 cm,31162232,7.3,7.89,7.98,6.2,5,< LOD,0.8,125.2,,,,,ES,ES4,ES41,ES414,42.13520514,-4.62778055,02-06-18,849,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.62215036,0.43090516,0.26247242,31182188,2018-06-16,0-20 cm,31182188,7.5,8.05,25.3,12.6,581,14.2,1.3,295.2,,,,,ES,ES4,ES41,ES418,41.74947929,-4.509532166,07-06-18,829,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.43613172,0.25502622,0.15422004,31182218,2018-06-16,0-20 cm,31182218,7.6,8.35,12.78,7.4,294,< LOD,0.9,110.2,,,,,ES,ES4,ES41,ES414,42.01488259,-4.573767745,20-06-18,817,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.6098854,0.49291337,0.28363615,31202190,2018-06-16,0-20 cm,31202190,7.6,8.07,21.34,13.9,220,22.8,1.7,369.5,,,,,ES,ES4,ES41,ES414,41.77063472,-4.490149966,07-06-18,926,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.3427378,0.29879376,0.1666639,31222260,2018-06-26,0-20 cm,31222260,7.5,8.05,9.97,8.3,107,10.1,1.3,131.6,,,,,ES,ES4,ES41,ES414,42.39322282,-4.61723697,27-06-18,949,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.43179905,0.31236845,0.19051921,31242216,2018-06-16,0-20 cm,31242216,7.6,8.29,15.13,3.8,63,< LOD,0.5,91.4,,,0.1,0.3,ES,ES4,ES41,ES414,42.00759543,-4.498277139,16-06-18,820,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.015932316,0.0,0.0002648536,31262164,2018-05-22,0-20 cm,31262164,7.5,7.83,26.33,19.7,107,36.2,1.6,241.7,,,0.8,0.5,ES,ES4,ES41,ES418,41.55080127,-4.364442241,23-05-18,884,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.13660736,0.11560242,0.06433826,31302214,2018-07-26,0-20 cm,31302214,7.4,8.03,15.72,13.9,268,38.6,1.6,232.2,,,0.5,0.5,ES,ES4,ES41,ES414,42.00025033,-4.422807804,20-07-18,815,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.11662598,0.10264107,0.056164753,31321900,2018-08-27,0-20 cm,31321900,6.9,7.22,20.8,11.4,2,< LOD,1.3,120.7,,,,,ES,ES4,ES42,ES422,39.21791512,-3.770131811,28-08-18,731,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.15073125,0.11411315,0.06824525,31322218,2018-07-26,0-20 cm,31322218,7.6,8.21,20.81,10.9,482,20.6,1.4,265.8,,,0.1,0.6,ES,ES4,ES41,ES414,42.03908466,-4.407590995,20-07-18,852,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.6307541,0.41944912,0.25514996,31342268,2018-06-16,0-20 cm,31342268,7.4,7.87,13.24,13.3,21,12.1,1.7,181.8,,,,,ES,ES4,ES41,ES414,42.48480794,-4.491277359,14-06-18,898,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.22424224,0.17188944,0.09832249,31362116,2018-08-22,0-20 cm,31362116,5.9,6.03,4.98,4.5,,36.3,0.6,121.8,,,,,ES,ES4,ES41,ES416,41.14252225,-4.147688084,22-08-18,927,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.20299898,0.09662228,0.06192197,31362128,2018-07-11,0-20 cm,31362128,6.6,6.94,15.77,6.3,2,52.1,0.7,197.5,,,,,ES,ES4,ES41,ES416,41.24888478,-4.172239861,11-07-18,952,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.25554484,0.18256663,0.104951516,31362156,2018-07-11,0-20 cm,31362156,6.9,7.27,8.08,7,1,35.9,0.8,164.2,,,,,ES,ES4,ES41,ES418,41.49698393,-4.229975322,13-07-18,955,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
0.0,0.3422031,0.24435747,0.14936098,31362264,2018-06-16,0-20 cm,31362264,6.5,7.01,5.36,7.5,1,14.9,1.1,83.8,,,,,ES,ES4,ES41,ES414,42.45289431,-4.458700162,14-06-18,883,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
